,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
943,855f9957-e868-4851-bb81-0454f0febe16,Myo Hein Khant,https://play-lh.googleusercontent.com/a-/ALV-UjWihKX0I9-wqdGlHjQEiXwP4fXM1WFX8giTZge7CMBxIw,"This app is definitely the best daily routine planner app out there! No ads, no commentary and it's still working great even without the premium version. I've tried many habit tracker apps and routine planner apps, but most of them only offers bad usage experience and there are limits without the premium version. However, this app is on the contrary it's really convenient to use and the system is easy to understand. I'll be using this great app for years after years.",5,9,2.1.8,2024-01-08 05:44:03,"Hello Myo, thanks for your kind words, it's gratifying to hear you like the app and find it useful! If you have any questions or ideas, feel free to email us at habitnow.apps@gmail.com. We really appreciate your support! 😊",2024-01-08 12:22:12,2.1.8,most_relevant,com.habitnow
944,b902b28d-02c6-44ff-a360-03e0a243ab7b,Noah Carrico,https://play-lh.googleusercontent.com/a-/ALV-UjUeYgGtR8w6lFOAypCJBxNgB7F8b9QTAHhAeBBrVskiC9Y,"I needed a basic habit tracker and have found this a ton more useful than the printouts and spreadsheets I've used before. Perfect for simple uses, habits, and tasks. It's not a project or whole life management system, and that's okay. The free plan gives everything you need, but the Premium plan gives some additional customization and added features to the widgets. Overall, I've been super happy with this app, and it has helped me actually stay on top of tracking habits. I highly recommend it.",5,91,2.1.8,2023-11-11 13:18:48,,,2.1.8,most_relevant,com.habitnow
945,71e5d5e0-8da5-4a02-acdb-e71e432d46bc,Krissanne Cattrell,https://play-lh.googleusercontent.com/a/ACg8ocIjYQt1eO6Il016tB6dWwbCG6YZ_Q8iqdGdK4A8ZEIPfg=mo,"Holy Flexibility, Batman!! I have never found another app as flexible or as easy to use ""right out of the box"" as this one. The free version is good to get you started, but the premium version is the way to go. More importantly, it won't break the bank to get it and its lifetime - not a subscription (as of this review). The goals and awards keep you motivated and the simplicity means that it isn't a chore to keep track of your chores. I highly recommend HabitNow! Thanks, Devs and great job!!",5,94,2.1.8,2023-12-25 11:20:46,"Hello Krissanne, appreciate your kind words! We're happy to hear that you like the app and find it useful. Your feedback is valuable to us. If you have any questions or suggestions, please feel free to reach out via email at habitnow.apps@gmail.com. We appreciate your support! 🙂",2023-12-25 16:35:24,2.1.8,most_relevant,com.habitnow
946,092dfe5c-caf5-4d0d-af25-e09d1ab4734d,Rico,https://play-lh.googleusercontent.com/a-/ALV-UjVwZZsmQ1MNxoe6FQoYQ_6DFGXCBfaBTCBQ4QkA49fBx-8,"Excellent. Exactly what I wanted. Set up your habits and mark them as complete or not complete. Set a time for them so they're in order, and that time can also be a reminder notification or an alarm. You can look back at your progress, % complete, and its good. Had ti buy premium for more than 7(?) Habits I think but it's well worth the cost.",5,67,2.1.8,2024-01-05 13:37:18,"Hello! Appreciate your positive feedback! It's great to know you enjoy the app. For any questions or suggestions, please email us at habitnow.apps@gmail.com. 🙂",2024-01-05 20:24:35,2.1.8,most_relevant,com.habitnow
947,96145045-aee0-4c4e-90a4-890a2d0e2d96,Gracie Cox,https://play-lh.googleusercontent.com/a/ACg8ocLTeJfsjtR9se6EhtE5uEUDm8u3iuf4yUVVI0G8D_3g=mo,"I love the app so far. You can make a list of all sorts of tasks and get notified/reminded when you need to do those tasks. And if you are like me often forgetting things then this will be perfect for you. You can set a reminder for only a specific day and, or you can set a reminder for a task to go off every day of the week, the options are various. It's free and that's what I like also. The app has more options then just task reminders. Five stars for sure. Worth installing.",5,30,2.1.8,2023-12-05 23:19:29,"Hello Gracie, thank you for your kind words! We appreciate that you find the app useful! If you have any questions or suggestions, please email us at habitnow.apps@gmail.com. 🙂",2023-12-06 10:21:53,2.1.8,most_relevant,com.habitnow
948,7c2031ce-bb16-46c9-a58d-b1ba4f14859b,Daren Carl,https://play-lh.googleusercontent.com/a/ACg8ocIqZCkPm-gUwlDMdCaFwOSylDIPyDNGKI-uNyJjtCdq=mo,This is a very useful app. Even the free version while it limits you for recurring things still gives you 7 of them that you can monitor and track. It also allows you to set as many single tasks as you would like to set reminders to do different things. So starting out with just 7 recurring let's you test it out to see if it helps and if it does its only a one time purchase of $5 to get everything. I would highly recommend this app.,5,40,2.1.8,2023-11-18 09:37:41,,,2.1.8,most_relevant,com.habitnow
949,b2dc6163-8ae6-4375-9b6a-89b6dc43faa0,Anthony McNeil,https://play-lh.googleusercontent.com/a-/ALV-UjWiXIYecnBKXKbqmeyd9y8s2p2fayRJ-alCfBLm9FvvPqTQ,"Purchased it. I am also reading ""Atomic Habits"" as well. I am wanting to cultivate better habits to improve multiple areas and this app lets me do that. I just have 4 habits (as of now). Since I am able to see them it really keeps me accountable when I can click on them as a sign of success. The app is easy to navigate, UI is nice. No major issues as of now.",5,23,2.1.8,2023-11-10 00:16:57,,,2.1.8,most_relevant,com.habitnow
950,2431976d-dd96-4cee-9b1a-221cecd1dc74,Jesse,https://play-lh.googleusercontent.com/a-/ALV-UjWlUT8WDNJw9svE9s5GfTwtiG8ByuTDiuAtQyx9RWYgwc4,"I love this app, definitely the best habit tracker and planner",5,0,2.1.8,2024-02-05 16:38:37,"Hello Jesse, we appreciate your positive feedback! It's great to know you enjoy the app. For any questions or suggestions, please email us at habitnow.apps@gmail.com. 🙂",2024-02-05 17:13:16,2.1.8,newest,com.habitnow
951,72f48755-352b-4b66-b886-6aa8e9906139,Joshua Onwuasoanya,https://play-lh.googleusercontent.com/a/ACg8ocIWArTSwslxgMrz4HivTao7zPbHP8FDwQnXw9ds3WJx=mo,Has everything in looking for to plan my day,5,0,2.1.8,2024-02-05 15:42:40,"Hello Joshua, thank you for your feedback! We appreciate that you find the app useful! If you have any questions or suggestions, please email us at habitnow.apps@gmail.com. 🙂",2024-02-05 17:11:56,2.1.8,newest,com.habitnow
952,67836c95-da67-461b-8142-8641e6c67a36,Tazkia Chandra,https://play-lh.googleusercontent.com/a-/ALV-UjWwvQ72uQRtM2kt9Dum9T6hO1DpeF6MDJ8km8J-_0IEC88,Helpful.,5,0,2.1.8,2024-02-05 12:01:21,"Hello Tazkia, thank you for your feedback! We appreciate that you find the app useful! If you have any questions or suggestions, please email us at habitnow.apps@gmail.com. 🙂",2024-02-05 13:10:54,2.1.8,newest,com.habitnow
953,d8e08ba4-5d1a-4f6e-984e-507a97359984,Hendri Zalvahmi,https://play-lh.googleusercontent.com/a-/ALV-UjWDn5gBgtBksRhW7GmNvpp3flfN4sPGLeAEdb-iYuPn15A,nice tracker,5,0,2.1.8,2024-02-05 11:52:14,"Hello Hendri, thank you for your feedback, we’re glad that you liked the app! If you have any questions or suggestions, please email us at habitnow.apps@gmail.com. Your input helps us enhance our app 🙂",2024-02-05 13:11:16,2.1.8,newest,com.habitnow
954,fdd89ec6-28b9-43c5-be11-2a3014bfcbfb,YATHINDRA NIKSHIPTH,https://play-lh.googleusercontent.com/a-/ALV-UjVzADXukmVtMecZwoC8jV4JWdLBrQpmc1gyt0PdAG3qxrA,Great ui!,5,0,2.1.8,2024-02-05 11:49:52,"Hello Yathindra, thank you for your review! If you have any suggestions or questions, feel free to email us at habitnow.apps@gmail.com. We appreciate your feedback! 🙂",2024-02-05 13:11:54,2.1.8,newest,com.habitnow
955,eb717c3b-24c4-4423-bafe-2a7aff492852,Suriya Narayanan,https://play-lh.googleusercontent.com/a-/ALV-UjV3fE854HoSAgzSSDU6_MSC7evCV4Sh6LixbzaSExxf6o4,THE BEST HABIT TRACKER!,5,0,2.1.8,2024-02-05 11:02:05,"Hello Suriya, we appreciate your feedback! It's great to know you enjoy the app. For any questions or suggestions, please email us at habitnow.apps@gmail.com 😊",2024-02-05 13:12:57,2.1.8,newest,com.habitnow
956,089f30ee-aaf9-4973-ae62-2ddf531dac2d,Anita Rani,https://play-lh.googleusercontent.com/a/ACg8ocK-rhKbksXYZlWlqmOoM17Iqn0G2ou0rxXkhtzYdDM2=mo,Absoutely amazing app its help me do all my stuff within time now i have a truble remembring stuff but thanks to this app now i have a track of what to do making me less usless for society,5,0,2.1.8,2024-02-05 08:16:36,"Hello Anita, thank you for your feedback! We appreciate that you find the app useful! If you have any questions or suggestions, please email us at habitnow.apps@gmail.com. 🙂",2024-02-05 13:15:06,2.1.8,newest,com.habitnow
957,beda52e3-6e3b-48b5-9134-5abf003688c6,CANELA Rodriguez,https://play-lh.googleusercontent.com/a/ACg8ocLhAM5ZUBv-ypRdx7YOGC5PwlvEkvMQhzxTVO_PFsR2=mo,Awesome ⭐️⭐️⭐️⭐️⭐️,5,0,2.1.8,2024-02-05 06:41:01,"Hello! We appreciate your positive feedback! It's great to know you enjoy the app. For any questions or suggestions, please email us at habitnow.apps@gmail.com. 🙂",2024-02-05 13:15:45,2.1.8,newest,com.habitnow
958,8d6a985c-f9fb-41c6-b92f-eb0f3ee79515,Nikhil Sebastian,https://play-lh.googleusercontent.com/a/ACg8ocIBDX2Ww4eH7NVFtAe--FVwmASEDAaFmHbGRtin3kut7qc=mo,"Beautiful app, simple, has many features one would want",5,0,2.1.8,2024-02-05 06:38:03,"Hello Nikhil, we’re glad that you liked the app and we appreciate your support! Feel free to email us at habitnow.apps@gmail.com if you have any questions or suggestions 🙂",2024-02-05 13:16:16,2.1.8,newest,com.habitnow
959,b46d4bec-30b4-40ad-8abe-b241ab5a92d6,Marciska Odendaal,https://play-lh.googleusercontent.com/a/ACg8ocLVvRbk447on9V5W04jtDmcR-Lcimem6oJSJwtztz6g=mo,Gives no bs and is easy to use,5,0,2.1.8,2024-02-05 05:03:48,"Hello Marciska, thank you for your review! If you have any suggestions or questions, feel free to email us at habitnow.apps@gmail.com. We appreciate your feedback! 🙂",2024-02-05 13:21:10,2.1.8,newest,com.habitnow
960,5d3be3ed-05a6-4e76-bfce-b12489e77780,Michael Lee,https://play-lh.googleusercontent.com/a-/ALV-UjUwwpsuiFGvRwYyLOlYFaxlF45g4HEBNYryPLvCAVsKX3lG,"There's no recent edits or undo functionality to the tasks. There's also no save button. So you can lose all your changes if you made a change elsewhere, and somehow it didn't get updated to their servers, then view the task on another computer, and nothing has changed. Worse, your new changes on the first computer never went anywhere and you're stuck remembering what you had typed or missed.",1,55,2.104.610.02,2023-10-25 07:29:53,,,2.104.610.02,most_relevant,com.microsoft.todos
961,745d6c2e-8a58-4ede-880c-66197cd49086,DJ Jones,https://play-lh.googleusercontent.com/a-/ALV-UjWVgJPJS1PHTJcTYQrcyQW492uWCTcux3biLogbzXgiJos,"I've updated this review a half dozen times with various bugs; here we go again. Reported to customer support that when using the ""skip to current task"" feature on daily tasks, reminders don't get updated correctly sometimes, and will get set for some day in the future or past, sometimes MONTHS in the past. Received a useless condescending reply explaining that I have to complete daily tasks for the new instance of the task to appear. Engineers can't fix a bug they don't know about.",1,22,2.104.610.02,2023-09-22 08:14:04,,,2.104.610.02,most_relevant,com.microsoft.todos
962,b82198ce-e3cb-4b89-9ecc-5e0f99a03ff0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I've been using Wunderlist, finally downloaded this to switch. I went to use my info from there, it says it's linked to a Microsoft account, so I go to sign in using that. I sign in just fine but it takes me to my Microsoft account page, no way to actually use the app. Closing it just means I have to sign in again, and back to the account page. I absolutely can't find a way to get to the app/it's features from this page. Beyond frustrating.",1,55,2.16.154,2020-04-26 13:07:56,,,2.16.154,most_relevant,com.microsoft.todos
963,8f94832c-4f3b-482d-a12d-f83d175c0efa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"As an experienced Office 365 subscriber, Android has enough standalone To Do/List apps. What it lacks is a cohesive all-in-one Personal Information Manager. For Windows, that has, for years been Microsoft Outlook. Instead of developing a standalone To Do app, Microsoft development time would be better served adding Tasks and Contacts to it's Outlook app. Extending functionality to the Microsoft Outlook Android app to mirror Microsoft Outlook for Windows would make so much more sense.",1,3,,2019-01-25 07:20:54,,,,most_relevant,com.microsoft.todos
964,a38524c3-0b83-4da0-ac49-80d463ddd9c4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"A Horrible upgrade! Its predecessor, Wunderlist, was a very useful tool. I could easily add new tasks and speak them by pressing one button. Now you have to go through a variety of clicks to do the same. Wunderlist easily and seamlessly integrated into my different operating platforms. Unfortunately, to do list requires that you use Windows 10 which I do not have and refuse to upgrade from Windows 8.1 Pro. There are other lists out there that you may want to consider.",1,217,2.15.153,2020-04-14 09:20:37,"Dear Jaye,
Could you please contact us via todofeedback@microsoft.com? We'd love to hear more about this issue in order to assist you. Thanks!",2020-04-29 08:16:56,2.15.153,most_relevant,com.microsoft.todos
965,ee24db03-2208-4421-b48b-278228cc46f8,Kevin Moore,https://play-lh.googleusercontent.com/a-/ALV-UjUK4G-069alkALjPyKUmP63KFqHPnCTWexoWiBjU-4QEiic,"Edit: originally 3/5 because it is a nice app with one major flaw. Microsoft commented on my original review saying to contact customer service via email I did and they told me to look at one setting but my phone doesn't have that setting. They responded back basically ""o well. That's all we got"" and said it's my phone's fault. Like really? Piss poor support. Especially considering the app works fine for an extended period but then will stop. Can't be the setting they recommended.",1,8,2.26.166,2020-09-24 23:12:52,"Hey Kevin,
Sorry for the inconvenience!
Please be assure that we are aware of the reminder issue you are facing. At first it appears that it can be because of OS limitations, however support engineers will analyze it further.
You will soon receive a reply from support team on next working day. Thanks for your patience!",2020-09-26 10:43:45,2.26.166,most_relevant,com.microsoft.todos
966,6f559dbe-0085-447c-9de1-8c523d36af15,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terrible. When you sign in using the app on a laptop it resets all other apps...like your user info on office 365, which screws up every thing you do outside of the app. I don't want it all connected to one email. I like my apps separate. There is also no week view, and so far I've gotten no reminders despite them being set. Very disappointed that wonderful Wunderlist is being replaced by this unuseable nightmare of an app. I'm not going to be using this.",1,73,2.10.147,2020-02-03 02:29:01,,,2.10.147,most_relevant,com.microsoft.todos
967,d36828b3-bab3-4c77-a85c-95dfb48c6756,Ken Frechman,https://play-lh.googleusercontent.com/a-/ALV-UjW6dNUnjJ5Gv8-hv0WZbjDbYOriRhx470qbdycci5PMDQ,"OMG!! They BROKE what was a very good app! Completed ""tasks"" can no longer be sorted which makes this app USELESS. We mostly use this app for shopping lists with hundreds of items on the list, mostly in the completed section. When we again need the item, we just uncheck it. When these items were listed alphabetically they were easy to find. Now they are in random order and impossible to find. WOW",1,116,2.17.158,2020-05-07 16:56:14,,,2.17.158,most_relevant,com.microsoft.todos
968,f6b9058f-5c20-402a-9479-e9c8e93eaacc,Nathan Leach,https://play-lh.googleusercontent.com/a/ACg8ocKWtV9paIr-gbiGkpR-mYfMSRbAVzbFnWmBuJ23FnVW=mo,"Someone thought it was a good idea to add a ""feature"" that asks me ""what i plan to do today?"" EVERY. DAY. You can turn it off if you can find the option buried somewhere. I dont need a reminder app to suddenly start reminding me to set up reminders. Seriously who though this was a good idea to add? UPDATE: You can turn off the daily reminder BUT IT WILL TURN ITSELF BACK ON. Also, WHY do I need a Microsoft account? What if I dont want to sync reminders to anything outside my phone? So bad!",1,26,2.33.174,2021-01-04 12:59:57,,,2.33.174,most_relevant,com.microsoft.todos
969,b19be642-8ec6-41de-9c0b-b98ac155d660,John Harris,https://play-lh.googleusercontent.com/a/ACg8ocIS1-w1Q80BFWP09oF3S-r1p0S_NdHbiNt6wvIBYl1d=mo,"I used to love this app, but for the past month or two, the ""Add Note"" feature has an annoying glitch, which makes it impossible to use. There is some type of automatic carriage return going on that just keeps scrolling down, no matter what you do. If you finger swipe to go to the top, you can barely click the screen where you want to edit before it glitches down to wherever the cursor has progressed. I've uninstalled, restarted, logged back in with the same result. I'm using notepad now, sadly.",1,113,2.83.430.02,2022-12-02 09:59:50,"Hi John, we are so sorry for the inconvenience caused. There is a compatibility bug with our notes editor on select Samsung devices and we are working on fixing it. In the meantime, it would be really lovely if you could switch to the Google keyboard so you can continue to use To Do without any glitches. Warm regards, To Do team",2022-12-21 00:03:44,2.83.430.02,most_relevant,com.microsoft.todos
970,016d9e48-e782-4633-96e0-52de3d889bb0,Adam Beehler,https://play-lh.googleusercontent.com/a-/ALV-UjWAqhArFL-nseFFwx45EoVE_I45cesAbFOYEl9VJRpfqFk,"The app consistently crashes after ~1-2 minutes of being open, no matter what I am doing (and my work is lost). I have ensured the app and my device (iPad Pro) are up-to-date. I have tried reinstalling it; I have tried several recent app updates as well as a device update; and I have reported it to the app developers multiple times, including my error log files. No luck yet.",1,0,2.113.685.02,2024-02-05 16:28:55,,,2.113.685.02,newest,com.microsoft.todos
971,31679827-a1db-4585-9eee-d1d528c972c4,Daniel Luna,https://play-lh.googleusercontent.com/a-/ALV-UjWiVXKRpLL-o8KjURPGEv5LyiVjVFYAyqnRcyB5DM6_aGA,Microsoft can't even develop a simple app that allows simple and intuitive sharing,1,0,2.113.685.02,2024-02-04 15:08:58,,,2.113.685.02,newest,com.microsoft.todos
972,a00e4423-b4b9-49a9-aee5-ca40d32399ec,Doktorsamozlo,https://play-lh.googleusercontent.com/a/ACg8ocKB7GQSefspacrb7QP37llhiOjHpLL-e5CyAxXRJx7LjQ=mo,You need microsoft account,1,0,2.113.685.02,2024-02-02 16:57:53,,,2.113.685.02,newest,com.microsoft.todos
973,663c170d-9d2b-4485-965b-6c07881bcfcd,Ashley Malin,https://play-lh.googleusercontent.com/a/ACg8ocIB_-h4qRafTf-GR_fOAg-htk9SOhKV7a_nBA1t95v3=mo,I chose this app because it allowed me to have push notifications for my reminders however I kept having to reset the notification settings on each task as they would randomly stop notifying me of the tasks,1,0,,2024-02-01 12:56:57,,,,newest,com.microsoft.todos
974,c5228198-60b4-48b3-8583-79206e4322a5,Serhii,https://play-lh.googleusercontent.com/a-/ALV-UjUO8lEbzjuHaHssbr5ptIi9DyYFE_hh0N--PwYsKv6T_yA,Not posibble to see all lists. Not possible to see if task belong to list. Inferior to samsung reminder application.,1,0,2.113.685.02,2024-01-31 16:26:32,,,2.113.685.02,newest,com.microsoft.todos
975,b0259ab3-b2f5-4e2f-9406-5e83f225576b,Amrit JSB,https://play-lh.googleusercontent.com/a-/ALV-UjX7bRO6IUYRLRvr-FMehpTkNKaGTW7HzOTUJDgTrvTCUoQ,Pin notification is not working any more,1,0,,2024-01-31 05:15:44,,,,newest,com.microsoft.todos
976,3a922bec-9a2d-4a7f-9001-9dfd89b61e53,Jo V.,https://play-lh.googleusercontent.com/a/ACg8ocKakVLHDHf-2LesSLVE9jrkxp7VsO7b50r0qQJDYJ0X=mo,"It doesn't allow me to edit a task. This app is for a perfect world, where tasks details and deadlines are set on stones, things always go as planned, and nothing ever fails. It was ok when I first used it early last year.",1,0,2.113.685.02,2024-01-29 21:32:45,,,2.113.685.02,newest,com.microsoft.todos
977,1b35ca39-e975-4759-9b82-d8becef37c87,Fernando Zigunov,https://play-lh.googleusercontent.com/a-/ALV-UjUeWt6i30jjpBB5JkfxIqIYyjodDUAAY5v3verIGH_FoYlX,"Keeps on asking ""reminder settings turned off"". Microsoft, I don't care. F u. I hate devs treating our attention as currency.",1,0,2.113.685.02,2024-01-27 01:55:49,,,2.113.685.02,newest,com.microsoft.todos
978,651d1bc1-4172-40bb-a3d9-2a14f12426c0,Glenn Cahya,https://play-lh.googleusercontent.com/a-/ALV-UjVJOZTcDNuC7dgkWTIK6TdzzfCCbXP-sImuORzHrYwHWcg,MY TASKS ARE GONE. It happened twice (in one year). Stupid apps. I rely on those lists and suddenly the disappear,1,0,,2024-01-25 23:41:28,,,,newest,com.microsoft.todos
979,54c73b10-54c1-42e3-8ae6-870ccf0a6f7f,Wong Kalem,https://play-lh.googleusercontent.com/a-/ALV-UjXB5JLk-GlI8JXb5xbVhbfQo-Du5MrFdO04iZpJchI4zNU,unable to login using ms. live account,1,0,,2024-01-19 23:47:43,,,,newest,com.microsoft.todos
980,a1e141db-6fd8-429b-829b-e19899e15297,Dmitry Gorlov,https://play-lh.googleusercontent.com/a-/ALV-UjWKKbQxcWNjjDh9muZMfX2nxzV_gzhhnV529fe4hzkf7eZ_,"I don't know how this app has such a high rating. If we're speaking about services of MS more broadly, e.g. sync between the app and the desktop (DT) version of To-do, this is just a disaster. Tasks that I create on my mobile are not showing up in DT version, then when I click several times the 'Sync' button, it completely DELETES the task that I created on the mobile app instead of ADDING it to the DT version. The quality of MS products is falling down each year.",2,30,2.104.610.02,2023-10-24 03:06:42,,,2.104.610.02,most_relevant,com.microsoft.todos
981,837200dc-a174-4956-8f90-1fbc4cf0901d,SNAX,https://play-lh.googleusercontent.com/a-/ALV-UjUBT6pb7Mb2bXuxfhaGeGjZfUO04H2SrJ-fPTEJhEf-r93l,It's pretty good at what it does but it's not perfect . My biggest issue is that It doesn't really have a backup feature You can export your data to be imported into Excel or Outlook tasks but you can't just hit one button and save the entire thing as an editable easy to read format So I basically need to select each individual thing one by one and save it through the printing option which is extremely frustrating and time-consuming,2,115,2.102.600.02,2023-09-15 01:18:29,,,2.102.600.02,most_relevant,com.microsoft.todos
982,fa348f4f-fb77-455c-8dcf-483437a07338,Leigh Hile,https://play-lh.googleusercontent.com/a-/ALV-UjUCb2lIpCH0DnJ4VpSGZsW-wM-MHuaOr0jFfVWWkYJ5Y8ol,"I don't know if anyone else is experiencing this, but the app glitches CONSTANTLY with Chrome OS. Whenever I flip to ""My Day,"" the suggested tasks flicker on the screen and make using the app impossible. I used it on my Android phone and previously on my Macbook with no problem. I loved the ""My Day"" function and am loathe to switch to a different app, but I don't think I have a choice.",2,24,2.17.158,2020-05-19 23:23:12,,,2.17.158,most_relevant,com.microsoft.todos
983,4985583d-4c0e-45f8-97bb-c8e67410affe,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Just not far enough along to be really useful. It did pull tasks from different accounts (personal, work, school) but there is no way to come up with a consolidated list to work from for the day. Subtasks (steps) don't have the ability to show up separately on a day so you can't use it to plan out complicated tasks. Tasks don't have a due time assignable so useless as a homework tracker. No geo-fencing. Ever since they gutted Outlook I been relying more and more on paper day-timer.",2,40,1.56.111,2019-05-24 04:58:34,,,1.56.111,most_relevant,com.microsoft.todos
984,23f3a4a5-eefd-439f-bca0-c6c454d16fdd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's confusing. to-do apps are supposed to make things easier but i find that this doesn't do that. it says it will remind but doesn't.. at least for me. it doesn't sync with cortana; she seems to have her own list. I think it syncs with Microsoft launcher? the ui/ux is confusing with the whole my day thing, and then there's planned, custom lists... there's no bi-weekly schedule. There should be ONE list tied to your account and all apps should sync with it.",2,7,1.59.117,2019-07-30 01:14:55,,,1.59.117,most_relevant,com.microsoft.todos
985,8f3bb12a-e82a-4461-b50b-4949aeffac63,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Love the concept, enjoy To Do on PC, love that it syncs immediately. What I do NOT love is that scheduled tasks do not sync with my Outlook calendar. This is very inconvenient as I have to have two programs open and if I want to schedule anything, I have to check my to do list. Also, noticed today that I can no longer check off tasks as completed in the app. When I do the task disappears for a second then pops right back onto my list as incomplete. Is currently useless.",2,55,2.0.130,2019-09-16 01:55:24,,,2.0.130,most_relevant,com.microsoft.todos
986,b7796f28-c12c-4a79-8536-610ae755d788,Kirk Lambert,https://play-lh.googleusercontent.com/a-/ALV-UjWU46qwRYczXkJ8ybw4PIryb-hu_Q2d7VTHievnPLAUedk,"The new ""auto-complete suggestions enabled"" feature is loathsome. I have to turn off this nuisance in the list options for EACH list EVERY time I reopen the list. You should be able to turn it off in the app settings, and it should stay off when you turn it off. Worst, the list option to ""turn off auto suggestions"" is where a fat finger can do the most damage: right below ""delete list""! I accidentally deleted a list with dozens of repeating items.",2,7,2.88.460.02,2023-02-09 12:50:35,,,2.88.460.02,most_relevant,com.microsoft.todos
987,d7e17e3c-37a6-4cab-bfcb-272b075abf89,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"So I'll say this is a start. The pluses, the syncing between outlook tasks, todo web, and the UI is clean and generally nice to look at.  CONS:  Why is there no ""Planned"" list on the todo app. It's super annoying. There is no easy way to see my tasks for today and the upcoming week. ""Planned"" is implemented on web. The todo app really should have basic parity.  It's super painful in both the app and the web app to add dates. I add dates to every todo. It is very cumbersome compared to todoist.  I'm sure other people use it but I don't love the My Day feature. I don't like manually adding it. It should just show all the tasks due today. Maybe we could add that as a setting?  There is another bug. The date seems to be off. It works on mobile but it's off on the web app so it's not consistent. MS really needs to get their act together on this product.",2,13,1.40.91,2018-10-03 20:41:33,,,1.40.91,most_relevant,com.microsoft.todos
988,be1ae951-518b-486a-a489-5d4431121fa9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Interface similar to Wunderlist, functionally not the same unfortunately. As an example, Wunderlist allows manual sorting after sorting by one of the sort options (alphabetical, etc), which can fine tune things beautifully. Microsoft To Do does not allow manual sorting unless you deactivate the selected sort (like deactivating alphabetical sort as an example). This then reverts everything back to the same unsorted mess prior to the selected sort option. Very frustrating.",2,10,2.8.145,2020-01-25 19:08:35,,,2.8.145,most_relevant,com.microsoft.todos
989,9d952df5-9702-4526-b462-a62ef4dda9d8,VALERIE HOLSCHEN,https://play-lh.googleusercontent.com/a/ACg8ocJHY2s4r7en32oYG0FV63xme_w-tO9gN-1gafi7qKua=mo,"I switched over to Microsoft to do after being notified that Wunderlist would not be available. With the most recent update to the app, the 'planned' list now only shows a filtered view. And I have to group it by date to even see it for each day. Previously I could see everything at once -by due date even overdue items. I can appreciate that everyone might not want to see everything. There should be an 'all' option if you are going to limit this. Looks like I get to find a new app.",2,81,2.17.158,2020-05-14 08:25:42,,,2.17.158,most_relevant,com.microsoft.todos
990,1e092719-e4b4-4d16-929b-ebb544132539,Roman Mutin,https://play-lh.googleusercontent.com/a-/ALV-UjXU1g8bVo8bFwIwisb9xKVVjW5C9FVs8oxgumZEceExa18,Sometimes synching doesn't work in three Android app,2,0,2.113.685.02,2024-02-04 05:24:27,,,2.113.685.02,newest,com.microsoft.todos
991,735ae271-1748-4e8e-9432-927f085cce66,Siddhesh More,https://play-lh.googleusercontent.com/a-/ALV-UjXCE6YOyYtSUVuRSopm78iJtG6sjL5eI8QNlQxuSxrBYWYn,"A very basic feature of clear completed tasks is missing. When all I want is a daily checklist, it's irritating to go into each task and skip to current task. If a task repeats why would I want it to stay forever under completed. It's a nightmare for OCD.",2,0,2.114.690.02,2024-02-03 11:00:13,,,2.114.690.02,newest,com.microsoft.todos
