,appId,content,score
5085,women.workout.female.fitness,Weight and appearance focused rather than health,2
5086,women.workout.female.fitness,Im giving this a two beacuse this appnis good but idk about the results since im still doing it (this keep telling me to rate this),2
5087,women.workout.female.fitness,You can only do one workout per category it gives u then u have to pay for premium,2
5088,women.workout.female.fitness,Why there isn't any back 7x4 challenge? Please update your app and add this module,2
5089,women.workout.female.fitness,Not syncing with google fit. Please fix this.,2
5090,women.workout.female.fitness,bad app . first give all for free and after 2 3 days ask for premium money etc.... why this ?,2
5091,women.workout.female.fitness,It contains a lot of adds that sucks other wise it is a good app,2
5092,women.workout.female.fitness,This is awesome one and I have a doubt I don't get the deit plan yet??? Kindly reply it's too confusing for those who don't have,2
5093,women.workout.female.fitness,was expecting more workouts and more options like workouts with bands or weights...,2
5094,women.workout.female.fitness,The first to know the craziest downhill the same the same the sam ae for a few minutes late for letting you doing well I the same the same,2
5095,women.workout.female.fitness,The workouts aren't great :/,2
5096,women.workout.female.fitness,Please add coach counting because it's hard to count while workout,2
5097,women.workout.female.fitness,too many ads,2
5098,women.workout.female.fitness,Very easy exercises 😉😉😉😉,2
5099,women.workout.female.fitness,Good app but where to find the healthy recipes?,2
5100,women.workout.female.fitness,It is a good workout but the exercises is extremely hard and not for beginners. The amount of time they kept for exercises is horrible,2
5101,women.workout.female.fitness,Perfect,2
5102,women.workout.female.fitness,. . OOQwr,2
5103,women.workout.female.fitness,Cool,2
5104,women.workout.female.fitness,It contains a lot of adds that sucks other wise it is a good app,2
5105,women.workout.female.fitness,Excellent,2
5106,women.workout.female.fitness,It's quite good,2
5107,women.workout.female.fitness,You need to watch ads as from day 2 to be able to workout and some workout exxercises need you to go PREMIUM. But the exercises are easy to do,2
5108,women.workout.female.fitness,"This app was my go-to workout application. But I don't know why, but the update is that in the end of the exercise, it does not let me give feedback on how hard/easy the exercise was, in order to modify the exercises for the next workout session.",2
5109,women.workout.female.fitness,Im giving this a two beacuse this appnis good but idk about the results since im still doing it (this keep telling me to rate this),2
5110,women.workout.female.fitness,Best,2
5111,women.workout.female.fitness,It's exceptional,2
5112,women.workout.female.fitness,It's a very good app but I can't process with day 2...I'm still stuck at dae one,2
5113,women.workout.female.fitness,Good app with lots of variety even for the free version. Downside is the ads.,2
5114,women.workout.female.fitness,"There are a lot of ads, and I can't open the next without watching the video",2
5115,women.workout.female.fitness,More and more ads showing in this app,2
5116,women.workout.female.fitness,Bad app useless,2
5117,women.workout.female.fitness,"Won't let you continue certain workouts unless you ""go premium"" and pay... because being forced to watch an entire commercial wasn't paying enough. So... I uninstalled and downloaded a different app - so far so good. Update/Response: Thank you for your response. I completely understand the need to advertise to keep the app free. I will watch the advertisements. My issue with the app is the forced ""go premium"" for certain workouts. Thanks for listening.",2
5118,women.workout.female.fitness,It can help in day ONE but in day 2 you need to pay! Inappropriate! Why? Because you already building up your exercise and now it's ruined because you can't continue the plan! How not helpful is this app!,2
5119,women.workout.female.fitness,I really like the app but they charged two payments in the first month. I'm waiting for a response from them. I'll put 5 stars if they refund me.,2
5120,women.workout.female.fitness,I do not like the fact that I have to pay due to the fact I'm using an iPhone. So now I have to download it on my mum's android phone. But aside that it's okay.(this is my mum's phone btw),2
5121,women.workout.female.fitness,My app skipped through the exercises manually and sped up the time.,2
5122,women.workout.female.fitness,"I just started being encouraged about my ability to do this and get into the habit of working out. Going further requires me to pay. Yet the app won't take my payment, claiming that it can't and that maybe Google Play is out of date. Everything I have is up to date and I still can't pay to remove adds or go premium.",2
5123,women.workout.female.fitness,"Used to love this app. Now there's an ad everytime I open it and it's annoying. This morning it showed a video game with a dead elephant. I'm vegan. I had to wait 5 seconds before skipping. I'm looking for a new app. Edit: I get advertising, but it never used to have an ad while opening the app. That's just too much. And there are constant ads running in the background.",2
5124,women.workout.female.fitness,You can only do one workout per category it gives u then u have to pay for premium,2
5125,women.workout.female.fitness,"Very happy to have found this App. It's been 4 days and I just love it. It's very motivating and never gets boring because there are so many different workouts and most of them are free HOWEVER Every single image of a woman in this app is of a WHITE WOMAN. Every, single image, not one Asian woman, not one South Asian woman and definitely no images of Black women. I sent an email advising of my concerns and the response I got was that they would seriously consider it. No changes made yet...",2
5126,women.workout.female.fitness,I love ❤️ workouts on here and challenges on here. But for the beast lifting challenge why do we do.have to.pay the rest of it. That is totally unfair.😠 before it was when got to watch add now you have to continue the challenge I not impressed 😑. I hope you fix so.where we don't have to pay 😞👎,2
5127,women.workout.female.fitness,bad app . first give all for free and after 2 3 days ask for premium money etc.... why this ?,2
5128,women.workout.female.fitness,Help me to reach my goal,2
5129,women.workout.female.fitness,Good,2
5130,women.workout.female.fitness,Bakwas he apps continue adds ate he open bi nhi hota jaldi...,2
5131,women.workout.female.fitness,Good,2
5132,women.workout.female.fitness,this app it has changed my life 🥰,2
5133,women.workout.female.fitness,"I like the exercises, but it's not user friendly and I'm struggling to access meal ideas that the advertising shows for this app. Very limited compared to the exercises they show as well.",2
5134,women.workout.female.fitness,Have to pay after day 1,2
5135,women.workout.female.fitness,I can't see how I set the workouts for my age group 50+?,2
5136,women.workout.female.fitness,Why there isn't any back 7x4 challenge? Please update your app and add this module,2
5137,women.workout.female.fitness,Good app but where to find the healthy recipes?,2
5138,women.workout.female.fitness,Abvery nice app,2
5139,women.workout.female.fitness,Needs harder exersises,2
5140,women.workout.female.fitness,"I was very disappointed by how focused on weight loss and beauty this app is. It presumes you are trying to lose weight and asks about current and goal weight. Even if you skip this step it doesn't remove the weight loss goal. Not all women spend their time obsessing about their weight and wrinkles. It's 2023! If it's a weight loss and beauty app, call it a weight loss and beauty app. If it's for women add features that help you aligning your work outs with you hormonal rhythm or something.",2
5141,women.workout.female.fitness,Goof,2
5142,women.workout.female.fitness,No its not that much good,2
5143,women.workout.female.fitness,🏥,2
5144,women.workout.female.fitness,Not for men,2
5145,women.workout.female.fitness,this is app good,2
5146,women.workout.female.fitness,Hmm it is okay but exercise are tuff,2
5147,women.workout.female.fitness,"Nope. If I wanted to pay for fitness I'd go to a gym, get my money worth. The point of doing this via and app is so i don't have to pay...I didn't see anything that said I'd have to pay, until after I had put in all my information. Guess I'll just stick to YouTube videos, which are free. Thanks for nothing.",2
5148,women.workout.female.fitness,$40 a month subscription. Not free.,2
5149,women.workout.female.fitness,this app is really amazing,2
5150,women.workout.female.fitness,Is having slow downs but have good apps,2
5151,women.workout.female.fitness,Per fare sport in casa vorrei paticipaere,2
5152,women.workout.female.fitness,I love to gym,2
5153,women.workout.female.fitness,Nice,2
5154,women.workout.female.fitness,If you follow the way it's supposed to be done. It's effect will show quickly and you will find yourself getting the desired shape ☺️,2
5155,women.workout.female.fitness,Since today morning there is one clovia ad that keeps playing. Even when the close button is enabled it doesn't work.,2
5156,women.workout.female.fitness,"Has good workouts, however when I watch an ad it doesnt unlock the workout. You have many complaints about this issue and really need to fix it.",2
5157,women.workout.female.fitness,"This is not an app, it's a basic quiz followed by an extremely long video selling an exercise program. It sounds like you have great knowledge and a great story, but I had to walk away to deal with my dog over 20 mins in, and when I came back, the video had stopped and I had to start the quiz over, which I did, thinking maybe I'd get to the app finally, but no, it just brought me back to the begining of the video. I would have paid for add free, maybe even the program, but I feel mislead.",2
5158,women.workout.female.fitness,This app is good for your health it makes you fit so try it azishe. !!!💘🌟💓👍,2
5159,women.workout.female.fitness,For women in their 20s and 30s.,2
5160,women.workout.female.fitness,Delete,2
5161,women.workout.female.fitness,Very easy exercises 😉😉😉😉,2
5162,women.workout.female.fitness,حلو,2
5163,women.workout.female.fitness,"While the workouts and programs are great, the adds are so annoying. I hate having to watch an add just to do the next workout. I'm also not paying $5 just to remove adds.",2
5164,women.workout.female.fitness,"Después d su última actualización se volvió tediosa, ya no te permite ver las rutinas si no tienes datos, y si yo no los quiero encender q??",2
5165,women.workout.female.fitness,No diet plan option😶😶....,2
5166,women.workout.female.fitness,"I want separate workouts for back, legs , shoulder, chest and arms ..plz This app is not same that is shown in Play Store.",2
5167,women.workout.female.fitness,So bad. Plank is 1 minutes? Plank is 1 minutes so hard. I am so tired and +20s take. My training not bad. My training not good no. Not bad is my training. Boo boo bad. Side hop so hard. Dumb app. 1 day so small number. Is app 1 day stretch so many. 21 stretch. Sometimes 23 stretch. So many stretch!!! 😡😡😡😠😠😠👾👾👾😾😾😾🙍🙍🙍🖕🖕🖕👎👎👎🖓🖓🖓💔💔💔💢💢💢Bad app. So hard. So debil and dumb!!! ❌❌❌,2
5168,women.workout.female.fitness,liking kpmpmkit police oo,2
5169,women.workout.female.fitness,I hope this app their help me with my crump,2
5170,women.workout.female.fitness,Why diet is not here?,2
5171,women.workout.female.fitness,💕♥️🍒💡,2
5172,women.workout.female.fitness,"I didn't see diet plan anywhere in the app, so I had given two stars only.",2
5173,women.workout.female.fitness,Nice but i dont want to ssssso byyyyyyyyyye,2
5174,women.workout.female.fitness,Actually good really bored of this app. Downloaded it as a beginner and found trying to find exercises for beginners really hard to find. I lacked motivation after changing some of the exercises in the fitness routines. Not for me.....the search continues,2
5175,women.workout.female.fitness,"It was working just fine until it randomly started crashing. Now every time I try to open the app, the screen goes blank and I'm sent back to my phone's homepage.",2
5176,women.workout.female.fitness,"Ye app sach me bahut achchha hai , yaha exercise karana behad aasan hai . Sabase achchhi baat ye hai ki yaha video ke jariye aap achchhe se exercise ko samajh sakate ho",2
5177,women.workout.female.fitness,Very good app and helpful 🙂👍,2
5178,women.workout.female.fitness,"Never buy this app, nothing helps. I used 16 days arm toned and zero result 😡,every day the same exercise and so many advertisment around 2 minutes long, only advertisements,I am happy that I havent paid,now I have found normal app where challenge with different exercise for 3 month.",2
5179,women.workout.female.fitness,Super,2
5180,women.workout.female.fitness,You should add brest worckout please🙏🙏🙏🙏🙏,2
5181,women.workout.female.fitness,Okay type,2
5182,women.workout.female.fitness,Badia tha,2
5183,women.workout.female.fitness,Can I share the link????,2
5184,women.workout.female.fitness,Will you please tell me how to use this app and is it help to gain a weight.,2
5185,women.workout.female.fitness,this stated it have a diet plan but it aint even there,2
5186,women.workout.female.fitness,The first to know the craziest downhill the same the same the sam ae for a few minutes late for letting you doing well I the same the same,2
5187,women.workout.female.fitness,Its so helpfull😌❤,2
5188,women.workout.female.fitness,very useful app,2
5189,women.workout.female.fitness,If my weight lose iwill happy hear everyone review like this app weight my lose,2
5190,women.workout.female.fitness,good,2
5191,women.workout.female.fitness,Nice,2
5192,women.workout.female.fitness,Is this free?,2
5193,women.workout.female.fitness,"For me it's ok but, it would be better if you can create a customized workout routine.",2
5194,women.workout.female.fitness,X ew cs d w,2
5195,women.workout.female.fitness,Every workout needs you to see an ad for every damn day. Not worth it,2
5196,women.workout.female.fitness,"I had to reset my phone and now my weekly challenges are gone, even though I synced with my Google account. I can't access them anymore and I lost my progress.",2
5197,women.workout.female.fitness,Nice 😘,2
5198,women.workout.female.fitness,I don't like this when you in a room before bed trying to do this doesn't help,2
5199,women.workout.female.fitness,nice,2
5200,women.workout.female.fitness,It is definitely one of the better fitness apps out there. You can customize the workout by substituting the exercises which is great if you have a bad back or knee. But I wish they allow me to add/subtract the number of exercises in the routine. I only give 3 stars because the ads shown are terrible. I understand ads are a necessary payment for the free service they provide. But they are horribly ostentious and sometimes even revolting. I wish they are more discerning and I know they can be.,3
5201,women.workout.female.fitness,"My only gripe with this app is that it doesn't seem beginner / unathletic person friendly. From what I can see, there is only 1 full-body workout plan and it ramps up in difficulty pretty fast with some exercises, like burpees & inchworms on day 3. I skip those almost completely because of my lack of ability. I wish that there were beginner, intermediate, and expert plans like some of their other apps, such as the yoga one.",3
5202,women.workout.female.fitness,"I don't like that you're required to watch a 30 second add before each workout, along with short add scattered around. They aren't terribly evasive but it does get annoying. Also it isn't always clear what the animation is doing and the descriptions aren't great if you aren't familiar with the exercise. Otherwise it's simple and has a good amount of choices so you can find a workout with out being overwhelmed. It's a good app for beginner but not if you're looking for something more advanced.",3
5203,women.workout.female.fitness,"Nice App, too many ads unfortunately, there's not too much of a switch option incase you're bored of the same repetitive exercises. It's a little on the fast side but thats just to demonstrate how to do said exercises. I've tried it for the past week and I'll be back to do another review/edit after a month. Stay Golden, Be Proud you started!",3
5204,women.workout.female.fitness,"I like the app but it always glitches half way through my routine an has no way to skip through the excise's to get back to where you left off. doesn't keep your program setting past a month if you don't keep up with it. doesn't have a way to keep multiple excise pages so you can change out instead of changes to the 1 page. this app could be so much more helpful if they could make it custamizable for each person to make for them selves, or add to it so it can have more. over all it helps.",3
5205,women.workout.female.fitness,"It's an okay app. I wish that when choosing a goal that the app would allow the person to choose 2 things instead of just 1. Only being able to choose 1 of the three options could mean that a person's workout isn't well rounded as it could be. I wanted to be able to choose both weight loss & muscle gain, but the app is designed so that only 1 of the 3 options can be chosen.",3
5206,women.workout.female.fitness,"I like the workouts, tips and pointers, as well as the available videos for extra guidance. However, I wish I didn't have to take the breaks in between, it creates a lot of extra stops to reach for my phone. I'd much rather just go from one excercise to another, and I can choose to take a minute to catch my breath if I want to.",3
5207,women.workout.female.fitness,It's alright. It does help me work out and lose weight but my only issue is that you have to watch ads before you work out. What type of work out app does that???,3
5208,women.workout.female.fitness,"I like this app as it helps me to actually do something at home doesn't require much space. I struggle with motivation, so starting with some 10-15 minute workouts helps with that. However, I selected all body areas to work on and seem to get all of them on there except ""arms beginner/advanced"". Arms intermediate is there with the others. There's also no obvious way to change what you're working on and no way to edit your profile. I'd like to see weight in stone on here too. Ads are annoying.",3
5209,women.workout.female.fitness,"Started using the app yesterday and I like it so far!! The adds aren't really a problem for me. Want the 3 seconds count before each exercise to be removed though(or a button where you can turn off it), it's kind of annoying, and please adjust the calorie count to be more accurate. I don't think that human can burn 200 calories in just 10 minutes by all honesty XD(plus it's in beginner mode)",3
5210,women.workout.female.fitness,"I love this app, but only gave it 3 stars because something seems to be wrong with it. Since the last update , when it's installed my phone keeps randomly restarting. I uninstalled all apps and re-added them one by one, the problem starts with this app. The mens version doesn't have this issue so I'm using it. It's a great app as well but doesn't offer cardio or stretching like the female version does.",3
5211,women.workout.female.fitness,"Loving the app. It is great for beginners. The 28 day challenge is perfect to encourage me to keep at it. And the ability to tweak the workouts, fabulous. But...I would love a diary option. A place to make comments about my daily progress or to record fitness I do outside the app (like walking and jogging) hey you give us pre and post workouts why not a means to record the actual walk/run??",3
5212,women.workout.female.fitness,Not bad. The workouts are easy to follow and easily extended if you want longer as well change of order. The calorie counter is completely wrong though. I used my own scales which measures calories burned and it was only a quarter of the number stated in the app-very misleading! So just divide the calories into 4 to get a true count. There are annoying 10 sec min advert videos that play at the start and end of each workout which is starting to get really annoying so am looking at other apps.,3
5213,women.workout.female.fitness,"It's good, just started it on June 17th. I'm only giving it 3 stars because the layout is a little complicated. It isn't how it looks on the advertisement. It doesnt have the diet plan or the chest workout and only has intermediate and not beginner or advanced for arm workouts. Please make it look like how It does on the advertisement. It also has adverts as soon as you finish a workout which is a little annoying. The workouts are good though. Update this and I will give 5 stars.",3
5214,women.workout.female.fitness,"The app is very useful and helpful to help you reach your fitness goal although I'd like for there to be an optional count or seconds feature that you can choose whenever you would like to use it in the full body section and also in the abs, arms, butt & thigh beginner, intermediate and advance section section, cos sometimes I don't always feel like counting, I'd prefer the app to be the coach all through, so I'd like for you to consider this as the next update please, thank you!",3
5215,women.workout.female.fitness,"It is amazing. I have never felt better. I have been looking for an amazing workout app and this is it! The only way that I think that you could improve it is make a setting where you can create your own workouts. Other than that, I feel fit and healthy. Edit- I had a break as i had to answer an email and it took around an hour. When i came back and finished it, it said that I had done around 2000 more burned calories. Please fix it.",3
5216,women.workout.female.fitness,It's really pretty good app...very helpful for fitness...I really like it...,3
5217,women.workout.female.fitness,"Good app, good workouts, but the lack of option to pay off the ads (like in other apps from this developer, Stretcing Exercises and Home Workout) is really annoying. The apps seem to share the same base code, so implementing this feature should be easy, yet it's suspiciously missing (and I've searched!). What is it? Deliberate marketing strategy against allowing women to make purchases in the app or something? -2 just for this, because I really want to get some attention and then an explanation.",3
5218,women.workout.female.fitness,"The app is very good and helpful But it has too much ads and some yogas and excersice won't open,it keeps showing that they are premium and then i have to use data to download some before they could work . So please helppppp. I promise to change back to 5 starsssssss 😩😩",3
5219,women.workout.female.fitness,"Really great workouts and progression, only issue is there aren't any detailed notes on proper form so for some reason I kept hurting my lower back A LOT and couldn't figure out which particular exercise caused it. Unfortunately, having my back painfully freeze 3 times in so many months makes me averse to using the app. If you want to Google proper form for each exercise, it's a great app",3
5220,women.workout.female.fitness,Exercises are quick and effective for weight loss and that's what I like the most about this app. But since the app is specifically designed for women so it should include exercises to relieve menstrual cramps but I couldn't find a single exercise for the same. A new update should be brought that includes exercise routine for menstrual pain relief.,3
5221,women.workout.female.fitness,"I have been using this app for the last 4 months now and during these months I switched phones twice. Every time I switch phone I have to start all over again even though I was in the last 3 days of my challenge, it doesn't allow me to continue. There is nowhere I can sign in to continue with the challenge after switching phone. I wish there is an option for that.",3
5222,women.workout.female.fitness,"I can't believe this. I tried to unlock my 21st day of one of my workouts and the ad didn't work, it redirected me to the main menu every. Single. Time. I tried uninstalling and reinstalling and my whole progress is LOST, even with my Google account synced. I was completely fine before this. A whole disaster.",3
5223,women.workout.female.fitness,"I personally love the excercise modules this app provides. Been using this for everyday workouts- absolutely lovely! The issue I have with it though, is the calorie count- I'm certain it isn't possible to burn over 400 calories in a low-medium impact 15-20 minute routine, for example. The only thing I'd love for the developers to fix is this. We would not want to mislead people into thinking they're in a calorie deficit when they really aren't, right? Please fix. :)",3
5224,women.workout.female.fitness,"Limited, full of stereotypes about women. I downloaded this app because I liked the stretching all from the same company. But in this app it's so focused on stereotypes about women wanting to look thon and attractive, rather than experoence health benefits, that was very off putting for me. I am.nlt able to make custom routines like I can with the stretching app. I want everyday health and fitness, short term butt workouts. They should.make a more gender neutral app with customizable goals.",3
5225,women.workout.female.fitness,I loved it but the only thing which disturbs alot is to watching videos before to unlock exercises...i appreciate if the app goes totally free because it'll have chance to provide a great help concerning each and every person who's using this app!! I'm kindly requesting to also maintain some folder of dietary plans to eat what and not to 💜💜,3
5226,women.workout.female.fitness,"Overall it is a good option for Home-based workout. I've been following it from past 4 months and the change in my body is noticeable. However I've seen some glitch in this app. It is miss calculating my workout duration for a whole week. For example in a week if I've worked out for 3 hours, it is showing as more than 4 hours. Don't know whether it is a glitch or anything, but thought to share here.",3
5227,women.workout.female.fitness,"I like the app as ot encourages easy work outs you can just do from home, great way to get in shape without spending the money. Yes the ads are annoying but after all the app is free! What brothers me more, especially as I use this app alongside my diet and calorie tracker, is that I do not think the burnt calorie amounts are correct. I'm not sure how a 6 minute stretching exercise before bed can burn 150 calories. Would love for someone to alert me how this is calculated",3
5228,women.workout.female.fitness,"This app has very few workouts... The ones they have are not very well organized. Some of the easy work outs are actually very hard and technical and intermediate to hard sometimes much less complicated. It's not a free app, so honestly it should offer more options of work outs. The voice prompts are decent",3
5229,women.workout.female.fitness,"Nice app, tried for first time today. Only feedback I have is to allow the app to accept voice signals to move to next workout, instead of the tick button in the middle of the screen. This is because while working out it is difficult to get up and click the tick button. So, if the voice signal is accepted then one is not bothered of clicking the tick, can just call out, DONE/ NEXT. :)",3
5230,women.workout.female.fitness,"Only had it for a day but so far I like the workouts. The ads are very annoying though. I get that its a free app so there will be ads, but you should introduce an ad-feee version people can pay for. Having an ad pop up in the middle of a workout really throws me off.",3
5231,women.workout.female.fitness,"All the work out are very good. I try to unlock the 28 days workout. After 14 days, the work out cannot open because the ad has issue. I try to uninstall and all my result is lost. I try the new work out and the same issue is happened. I send the feedback but I didn't receive any reply.",3
5232,women.workout.female.fitness,This app is good. Not great though... It only has a couple of workouts and thats it. There are other apps out there that are very cheap and they costimise workout plans and meal plans for you. This app just gives you a few workouts that you could make yourself with out taking up space on you phone.,3
5233,women.workout.female.fitness,I really like the layout of this app but I wish more options were offered in making my own workout plan or at least to allow me to add customized exercise. I wanted to save the youtube routines I have been following onto this app but in vain as very limited exercise options were given.,3
5234,women.workout.female.fitness,Its a bit irrigating because I do other exercises such as dance and run. The notifications are not motivating they kind of make you feel self conscious... maybe change that. Other than that the routines are great.,3
5235,women.workout.female.fitness,"So far in having this app for the past few weeks, I've enjoyed the variety of workouts and stretches it has to offer. One thing I find difficult is the time durations the workouts say before doing them. As a generally busy person, I have a hard time with this because I never know if I have enough time to do the workouts since the time duration it says on it is definitely inaccurate by at least 10 minutes. Is there a solution to maybe have the character do the workout along side you maybe?",3
5236,women.workout.female.fitness,"Good exercises and descriptions, but limited options, advanced sessions are just more reps and maybe one or 2 different exercises, gets repetitive after about 6 days. Also would be nice to have option that guidance graphic be changeable to POC or different body type depending on user preference.",3
5237,women.workout.female.fitness,The routines in this app feel like decent workouts and I can feel more/ different muscles being worked. The only reason I gave 3 stars instead of 5 is because I feel like the calories burned seem way too high for the amount of time. I've been doing boxing for months (one of the highest calorie burning exercises) and only burn about 400 calories in 45 min going all out. This app says I'm burning that in 20 minutes and I barely break a sweat. I just doubt the accuracy of the calorie estimate.,3
5238,women.workout.female.fitness,"It started out as a very good app; there are different exercises for each day until the first challenge is over. It doesn't give different exercises anymore and I'm forced to repeate the ones I've done before. I would have rated it a 5, but then it's no longer useful to me as it no longer challenges me.",3
5239,women.workout.female.fitness,"It's a really good app, but I wish it would connect with my fitbit. It's cool that it connects to google fit, I would also like to connect via fitbit. That would make things a little easier for fitbit users who don't use google fit. Overall, I really do like the app though.",3
5240,women.workout.female.fitness,"It was ok, kind of like every other exercising app. But you could do morning and night routines and it would categorize the workouts. The only reason I don't like this app is because it keep showing an ad that you can't get out of and it won't let you exit.",3
5241,women.workout.female.fitness,"It keeps changing my weight for no reason, at random. Plus, all the workouts contain similar exercises so there is a ton of repeating when you do more than one workout a day. Several times it just locked up after the workout & forgot that I did it. I'm hoping it will all be fixed soon.",3
5242,women.workout.female.fitness,"It might be a great app, but the excessive amount of ads have completely destroyed the time I used it. It is really not great that you can't do certain exercise routines unless you have watched a minute-long loud and uninteresting ad.",3
5243,women.workout.female.fitness,"It's a pretty good app. It's annoying that I have to watch ads for the same exercises that I do EVERY DAY. Sometimes I wish they had options for longer workouts. I downloaded this app to have strong muscles. I have neck and back pain, and they only give me a few routines for those. There needs to be a variety. I also find apps like this to be a tad bit sexist and fatphobic. I'm tired of the same exercises for the areas that I need. Why is there not a search feature?",3
5244,women.workout.female.fitness,Had to keep stopping to move the programme on. Needs an auto function so you can just go through everything without having to go back to your phone all the time. Also her voice is not motivational. But the exercises are good.,3
5245,women.workout.female.fitness,"Still early, is a good app but it only has cardio tyoe workouts and no body weight strength exercise regimes. The reminder i set only worked twice md hasn't reminded me aince even though it is still set to do so. It would be perfect if these two things were there and worked. 🙂",3
5246,women.workout.female.fitness,Nice app but the only thing i do not understand is the calorie count after each workout...it seems completely wrong!! Also I would want to suggest something. I came here because it is a women fitness app so I was basically expecting it to have some consideration for our menstruation period for like some workout plans that are for everyday for 28 days but there maybe some women who are not able workout during their periods. So if there can be some solution for this and I hope you guys see this.,3
5247,women.workout.female.fitness,I love this app. Been using it off and on for a couple of years. Certain workouts still tend to make my muscles sore lol. The only thing I have a problem with is I got a new phone and lost all my data because there is no way to log into your old account. Ican't track my weight loss or all the workouts I have done. Can this please be fixed for the future.,3
5248,women.workout.female.fitness,"After every update this app gets worse, it doesnt correctly record the amount of calories that are burnt off after each session. The total amount of calories burnt off at the end of a week keeps decreasing when you reopen the app and check the calender. When you send an email to ask why these glitches are happening you get no response 😡. I love this app bcause its easy n workouts r fun but now its too frustrating. It shuldnt b difficult 2 make an app tht records calories accurately.",3
5249,women.workout.female.fitness,Pretty nice for a free app. Ads don't annoy as much as I expected. I like the workouts so far. What is appalling is the calorie count! How can you lose 78 calories for an 8-minute lower back stretch?! Come on...,3
5250,women.workout.female.fitness,Switched from the Lose Belly Fat from the same developers to this one. As others mentioned it seems to have an inaccurate calorie count. I also couldn't figure out how to transfer my data from the other app to this one via Google sync (not Google fit).,3
5251,women.workout.female.fitness,"The app is the best,it has music to keep you going but my problem is adverts,now it has stopped it doesn't wanna play. I'm kinda disappointed because I was looking forward to enjoy the benefits of this app. So for that I will only give 3 stars.",3
5252,women.workout.female.fitness,This gives only one month duration exercises which doesn't get intensive as days go by... The intensity of workout is not increasing.. It is same as it is in the beginning.. Anyway I liked it for the way it reminded and encouraged me to work out daily.. :-),3
5253,women.workout.female.fitness,"Great work out options. Does not sync with Google fit however, no matter how many times I try. Additionally, it doesn't offer the diet plans like advertised in photo.",3
5254,women.workout.female.fitness,"I have to rate this app three stars. The thing is, whenever I go into a work out that says "" beginner"" it really isn't beginner!! It is as hard as advanced!!! Some of the exercises are so hard, even though it says beginner friendly!!",3
5255,women.workout.female.fitness,"Definitely good for beginners but I used my fitness watch to track it aswell, and the time and calories never matched up. My watch always said I was at it for more time than the app did and the app says I should've burned like double the calories my watch says. So Definitely use something else to measure your actually activity with it. Update, to respond to the developers response...I think I'll trust my Samsung fit watch still.",3
5256,women.workout.female.fitness,"When im trying this app it only shows half of the routine i should do, for example when im trying full body work out there are 16 workout, but when i click start it only guide me for 5 workout, and some of it in repeat, like fire hydrant move at the beginning and the near the end, but there are no other workout like bird dog, heel touch etc even thought it is in the display (before i click start)",3
5257,women.workout.female.fitness,"Initially, i thought this app was awesome because of the variety of exercises to target different areas. However, after entering week 2 watching vjdeos does not unlock new exercises, so they are forcing you to purchase access I assume. So i uninstalled it and will look for another app.",3
5258,women.workout.female.fitness,"Good app for free, but where is the diet plan as seen in the app advertising photos? It's not in the app! Also can't find quarantine workout as shown in photos. Another note is the calorie count is way off. It says you've burnt much more calories than you really have.",3
5259,women.workout.female.fitness,"This app is pretty good. Earlier I have completed 7x4 full body and now a days I am doing splits. It helped me to lose my weight. Even I have recommended this app to my friends. One thing I want in this app is to add option of personalized training in which we can choose the exercises according to our needs, time availability and interest. Please add this option and no doubt this app would get 5 stars from every user. Thanks a lot.",3
5260,women.workout.female.fitness,"I've really enjoyed using this app for my quick after work sessions. My only problem is that the reminders don't work. They only pop up once you've opened the app, which kind of defeats the purpose. Please fix this asap!",3
5261,women.workout.female.fitness,"I finished 28 days workout but after that there is no means to move forward. I have to restart the progress which means whatever progress i have made till now is lost. Please don't limit the days, make it for 3 months or 6 months.",3
5262,women.workout.female.fitness,"It's a good app, but they should show you how to do the exercises. Also, too much stomping. I wish there were more options for getting the muscular body I want, not the hour glass shape.",3
5263,women.workout.female.fitness,"I am a week in and enjoy this app, but I wish you could customize exercises without overriding their presets. I would also like to see how many times I have completed each of the trainings and routines.",3
5264,women.workout.female.fitness,I don't think the timer is very accurate. I was working out for at least 30 minutes and it said I only did 20. I also wish it had the rep counter like your other app and the ability to see the workouts in advance. otherwise it is a good app it's just not for me,3
5265,women.workout.female.fitness,"I love this app it is helping me to lose some weight little by little but , everytime im clicking on some routines and click unlock and watch ads then after i use that routine and close the app when i re open it its says unlock again and i have to watch ads again.",3
5266,women.workout.female.fitness,It's good but the ads. Fix it please?? Even if I touch watch the ads to get the reward it ain't showing me an add and I can't do the particular workout. Annoying.,3
5267,women.workout.female.fitness,I started this app today. seems as though it's not tracking all the workouts I've done. I did them all and it showed them all until I did the sleepy time app then a few of my workouts disappeared like I didn't do them at all....I really like the workouts but I want to track my progress.,3
5268,women.workout.female.fitness,I really want to love this app. It's great for poeple who either don't have the time or the money to join a gym but still want to get in shape. My problem is the fact that all of my progress was erased when I transferred the app over to a new phone.,3
5269,women.workout.female.fitness,"The workouts are good its just that fact that you constanlty get pictures of petite white women who have 0 body fat and big butts that don't match that's so unrealistic. Also the part which tells you if your over weight or not is wrong. Your ""perfect"" body weight is determined by race, height, genetice, diet, etc. If these specific adjustments are made then maybe this app can get to a 4 or 5 star. My advise to anypone using this app? Only use is as a workout. Ignore everything else!",3
